type,beds,baths,garage,lot_sqft,sqft,stories,listPrice,age_range
single_family,3.0,2.0,2.0,3964.0,1131.0,1.0,299999.0,100 - 134
single_family,3.0,2.0,2.0,4125.0,2419.0,2.0,399000.0,67 - 100
condos,3.0,6.0,4.0,3751.0,10000.0,28.0,9500000.0,0 - 33
multi_family,6.0,3.0,2.0,3049.0,2250.0,2.0,265000.0,134 - 168
multi_family,3.0,1.0,2.0,3751.0,1550.0,2.0,298000.0,100 - 134
single_family,3.0,3.0,3.0,4477.0,2046.0,2.0,450000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,950.0,2.0,35000.0,67 - 100
single_family,4.0,2.0,3.0,5184.0,2778.0,2.0,699900.0,134 - 168
condos,0.0,1.0,2.0,3751.0,1550.0,8.0,142000.0,67 - 100
single_family,4.0,3.0,2.0,8040.0,3824.0,2.0,425000.0,67 - 100
single_family,3.0,1.0,2.0,3781.0,1100.0,2.0,349000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,800.0,3.0,229000.0,100 - 134
single_family,2.0,2.0,2.0,3751.0,953.0,1.0,227000.0,67 - 100
single_family,4.0,3.0,2.0,3750.0,1550.0,2.0,1775000.0,100 - 134
single_family,3.0,3.0,2.0,7013.0,1782.0,2.0,450000.0,33 - 67
single_family,4.0,2.0,2.0,3125.0,1982.0,2.0,339000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1109.0,10.0,449500.0,0 - 33
single_family,3.0,3.0,2.0,6578.0,1947.0,2.0,549900.0,0 - 33
single_family,3.0,3.0,2.0,3751.0,1937.0,1.0,499999.0,67 - 100
single_family,3.0,3.0,3.0,3750.0,1290.0,2.0,449900.0,67 - 100
single_family,4.0,3.0,1.0,3751.0,2400.0,2.0,399900.0,67 - 100
single_family,2.0,1.0,2.0,3751.0,1164.0,2.0,49900.0,100 - 134
condos,2.0,3.0,2.0,3751.0,2040.0,40.0,549900.0,33 - 67
single_family,5.0,3.0,2.0,3751.0,1370.0,2.0,314000.0,100 - 134
single_family,3.0,2.0,2.0,6264.0,1400.0,2.0,115000.0,67 - 100
single_family,6.0,2.0,2.0,3572.0,2018.0,2.0,249900.0,67 - 100
single_family,2.0,2.0,1.0,3751.0,1435.0,2.0,399000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,26.0,159900.0,33 - 67
single_family,4.0,3.0,2.0,3720.0,1124.0,2.0,84900.0,100 - 134
single_family,3.0,2.0,1.0,3750.0,1550.0,1.0,359000.0,67 - 100
single_family,5.0,4.0,1.0,3525.0,4900.0,2.0,1999900.0,100 - 134
single_family,4.0,3.0,2.0,3751.0,4040.0,2.0,285000.0,67 - 100
single_family,3.0,2.0,2.0,4982.0,1170.0,1.0,329000.0,33 - 67
single_family,3.0,2.0,2.0,4800.0,1150.0,1.0,349500.0,67 - 100
single_family,3.0,2.0,2.0,4704.0,912.0,1.0,287000.0,67 - 100
condos,3.0,3.0,1.0,3751.0,2500.0,5.0,995000.0,100 - 134
single_family,3.0,2.0,2.0,3750.0,2020.0,1.0,489000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,700.0,3.0,225000.0,0 - 33
single_family,4.0,2.0,2.0,3746.0,1200.0,2.0,225000.0,100 - 134
single_family,4.0,2.0,2.0,4373.0,1734.0,2.0,599900.0,67 - 100
single_family,2.0,1.0,2.0,2500.0,1443.0,2.0,270000.0,134 - 168
townhomes,3.0,2.0,2.0,4400.0,1336.0,2.0,125000.0,67 - 100
condos,4.0,2.0,2.0,3751.0,1550.0,3.0,185000.0,67 - 100
multi_family,4.0,2.0,2.0,3751.0,1550.0,2.0,68000.0,100 - 134
multi_family,8.0,7.0,2.0,3751.0,1550.0,2.0,699000.0,134 - 168
condos,1.0,1.0,2.0,3751.0,858.0,7.0,250000.0,0 - 33
single_family,4.0,4.0,3.0,7500.0,4413.0,2.0,1295000.0,100 - 134
single_family,2.0,2.0,2.0,4561.0,1800.0,1.0,235000.0,67 - 100
single_family,3.0,3.0,2.0,4425.0,2850.0,2.0,675000.0,67 - 100
condos,3.0,3.0,1.0,3751.0,2100.0,2.0,799000.0,0 - 33
condos,3.0,2.0,2.0,3751.0,1700.0,28.0,265000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1550.0,4.0,599999.0,0 - 33
condos,1.0,1.0,2.0,3751.0,825.0,25.0,185000.0,33 - 67
single_family,2.0,2.0,2.0,3751.0,2000.0,2.0,425000.0,100 - 134
multi_family,4.0,3.0,2.0,2614.0,1550.0,2.0,845000.0,100 - 134
single_family,5.0,4.0,2.0,12000.0,4200.0,2.0,1049000.0,0 - 33
single_family,4.0,4.0,2.0,3750.0,1955.0,2.0,449900.0,67 - 100
single_family,2.0,2.0,2.0,5000.0,1125.0,1.0,241000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1250.0,30.0,299900.0,33 - 67
condos,0.0,1.0,1.0,3751.0,1550.0,28.0,110000.0,33 - 67
condos,3.0,3.0,2.0,3751.0,1550.0,20.0,549000.0,100 - 134
single_family,2.0,3.0,2.0,6434.0,1898.0,2.0,425000.0,67 - 100
single_family,4.0,3.0,2.0,5371.0,2240.0,2.0,649900.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1550.0,5.0,229000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1600.0,4.0,565000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,1000.0,3.0,147500.0,67 - 100
single_family,5.0,5.0,2.0,5917.0,4800.0,2.0,1750000.0,100 - 134
single_family,2.0,1.0,2.0,3101.0,924.0,1.0,49900.0,100 - 134
condos,1.0,2.0,1.0,3751.0,1550.0,34.0,1050000.0,0 - 33
single_family,5.0,9.0,4.0,6000.0,10700.0,3.0,6500000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,125000.0,67 - 100
townhomes,5.0,5.0,2.0,3751.0,3074.0,4.0,995000.0,0 - 33
single_family,3.0,2.0,2.0,4530.0,2016.0,1.0,294900.0,67 - 100
condos,3.0,2.0,2.0,3751.0,2200.0,4.0,109900.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1406.0,4.0,325000.0,67 - 100
single_family,1.0,3.0,2.0,7200.0,1700.0,2.0,275000.0,100 - 134
single_family,3.0,3.0,2.0,3125.0,1743.0,2.0,450000.0,67 - 100
single_family,3.0,2.0,1.0,3810.0,1550.0,1.0,284900.0,67 - 100
single_family,4.0,3.0,2.0,5227.0,2128.0,2.0,319000.0,100 - 134
townhomes,2.0,2.0,2.0,759.0,977.0,2.0,69900.0,33 - 67
townhomes,2.0,3.0,1.0,3751.0,2000.0,4.0,575000.0,0 - 33
single_family,3.0,3.0,2.0,4265.0,2800.0,2.0,869000.0,100 - 134
multi_family,4.0,3.0,2.0,3751.0,1550.0,2.0,350000.0,67 - 100
townhomes,5.0,3.0,2.0,3751.0,1550.0,3.0,988800.0,134 - 168
townhomes,3.0,4.0,2.0,1180.0,2300.0,3.0,599900.0,0 - 33
condos,3.0,4.0,2.0,3751.0,2200.0,10.0,899000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1550.0,19.0,335000.0,67 - 100
single_family,2.0,1.0,2.0,3751.0,1100.0,2.0,40000.0,67 - 100
multi_family,4.0,2.0,2.0,3751.0,1550.0,2.0,130000.0,100 - 134
single_family,2.0,1.0,2.0,4725.0,978.0,1.0,125000.0,67 - 100
condos,1.0,1.0,1.0,3751.0,1050.0,17.0,299000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,7.0,220000.0,67 - 100
single_family,3.0,2.0,2.0,3136.0,1040.0,1.0,129995.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1438.0,3.0,399900.0,67 - 100
single_family,5.0,4.0,2.0,3751.0,3200.0,2.0,1399000.0,67 - 100
single_family,2.0,2.0,2.0,5670.0,1300.0,1.0,390000.0,33 - 67
single_family,4.0,2.0,2.0,3703.0,1680.0,2.0,200000.0,33 - 67
condos,0.0,1.0,2.0,3751.0,1550.0,5.0,99900.0,33 - 67
single_family,2.0,2.0,2.0,3125.0,1104.0,1.0,315000.0,33 - 67
single_family,2.0,3.0,1.0,1525.0,1550.0,2.0,535000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1218.0,4.0,340000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,1550.0,4.0,267500.0,67 - 100
single_family,4.0,2.0,1.0,3751.0,2059.0,2.0,329000.0,67 - 100
single_family,4.0,4.0,2.0,2618.0,1550.0,2.0,1100000.0,0 - 33
multi_family,8.0,6.0,2.0,3375.0,1550.0,2.0,195000.0,134 - 168
single_family,3.0,2.0,2.0,3920.0,1131.0,1.0,295000.0,67 - 100
single_family,4.0,2.0,1.0,3751.0,1900.0,2.0,240000.0,67 - 100
single_family,3.0,2.0,2.0,3210.0,984.0,1.0,300000.0,33 - 67
single_family,5.0,6.0,1.0,3483.0,5000.0,3.0,2150000.0,100 - 134
condos,3.0,3.0,1.0,3751.0,1800.0,23.0,449000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1400.0,4.0,625000.0,0 - 33
single_family,4.0,3.0,2.0,3751.0,2200.0,2.0,229000.0,67 - 100
single_family,2.0,1.0,2.0,3751.0,825.0,4.0,31900.0,67 - 100
single_family,10.0,11.0,4.0,6077.0,10940.0,2.0,4995000.0,0 - 33
single_family,3.0,1.0,2.0,3750.0,960.0,1.0,289900.0,67 - 100
single_family,3.0,2.0,2.0,3125.0,1147.0,2.0,209000.0,33 - 67
condos,1.0,1.0,1.0,3751.0,750.0,33.0,195000.0,33 - 67
condos,1.0,1.0,1.0,3751.0,900.0,29.0,139900.0,33 - 67
townhomes,5.0,7.0,2.0,3751.0,7750.0,15.0,4350000.0,67 - 100
single_family,3.0,4.0,2.0,3751.0,1550.0,2.0,835000.0,0 - 33
single_family,4.0,2.0,2.0,1951.0,2000.0,2.0,635000.0,67 - 100
single_family,2.0,2.0,1.0,1982.0,1550.0,2.0,829000.0,134 - 168
condos,3.0,3.0,2.0,3751.0,2290.0,3.0,395000.0,67 - 100
condos,3.0,3.0,2.0,3751.0,1900.0,27.0,525000.0,33 - 67
single_family,3.0,2.0,2.0,3750.0,2120.0,2.0,379900.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1400.0,28.0,499000.0,33 - 67
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,615000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,1091.0,1.0,250000.0,67 - 100
single_family,3.0,3.0,2.0,3751.0,1640.0,1.0,159900.0,67 - 100
single_family,5.0,2.0,2.0,3125.0,1892.0,2.0,699000.0,134 - 168
single_family,5.0,6.0,2.0,2460.0,4950.0,3.0,2950000.0,134 - 168
condos,0.0,1.0,1.0,3751.0,550.0,40.0,152995.0,33 - 67
single_family,4.0,4.0,2.0,4500.0,3800.0,2.0,749500.0,0 - 33
condos,1.0,1.0,1.0,3751.0,1550.0,3.0,365000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,4.0,495000.0,67 - 100
multi_family,8.0,3.0,2.0,3750.0,2450.0,2.0,149000.0,100 - 134
single_family,10.0,10.0,5.0,9300.0,13400.0,3.0,9995000.0,134 - 168
multi_family,6.0,4.0,2.0,3751.0,1550.0,2.0,285000.0,100 - 134
single_family,7.0,3.0,2.0,7301.0,5896.0,3.0,450000.0,100 - 134
single_family,4.0,4.0,2.0,3751.0,3735.0,2.0,1449999.0,100 - 134
single_family,2.0,4.0,2.0,3125.0,1550.0,2.0,900000.0,134 - 168
condos,3.0,3.0,2.0,3751.0,1650.0,4.0,475000.0,100 - 134
single_family,4.0,3.0,2.0,7680.0,2700.0,3.0,939000.0,67 - 100
multi_family,5.0,2.0,2.0,3751.0,1550.0,2.0,52900.0,100 - 134
single_family,4.0,5.0,3.0,17300.0,4005.0,2.0,1175000.0,100 - 134
single_family,3.0,2.0,2.0,3920.0,1200.0,2.0,146200.0,100 - 134
single_family,4.0,2.0,2.0,3746.0,1554.0,2.0,269000.0,33 - 67
condos,4.0,4.0,1.0,3751.0,2800.0,3.0,799999.0,0 - 33
multi_family,4.0,2.0,2.0,3751.0,1550.0,2.0,379900.0,100 - 134
multi_family,8.0,3.0,2.0,10890.0,1550.0,2.0,405000.0,100 - 134
single_family,3.0,2.0,2.0,3907.0,1600.0,2.0,229500.0,67 - 100
single_family,4.0,3.0,2.0,11368.0,2200.0,3.0,689900.0,100 - 134
townhomes,2.0,1.0,2.0,3751.0,1040.0,3.0,50000.0,67 - 100
single_family,4.0,3.0,2.0,8350.0,1550.0,2.0,215000.0,100 - 134
single_family,5.0,2.0,2.0,4500.0,2113.0,2.0,375000.0,67 - 100
multi_family,6.0,2.0,2.0,3751.0,1550.0,2.0,350000.0,100 - 134
multi_family,7.0,7.0,2.0,3920.0,4600.0,2.0,789000.0,100 - 134
condos,3.0,2.0,1.0,3751.0,1550.0,3.0,350000.0,67 - 100
single_family,5.0,9.0,2.0,1912.0,7500.0,2.0,4500000.0,100 - 134
single_family,4.0,3.0,2.0,3123.0,1200.0,2.0,510000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1550.0,42.0,324900.0,33 - 67
single_family,3.0,3.0,1.0,3751.0,2546.0,2.0,475000.0,100 - 134
condos,3.0,5.0,2.0,3751.0,5000.0,20.0,1499000.0,100 - 134
single_family,3.0,2.0,2.0,3720.0,1731.0,2.0,359000.0,100 - 134
multi_family,4.0,2.0,2.0,3750.0,1550.0,2.0,329000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1550.0,3.0,449000.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1800.0,1.0,285000.0,0 - 33
single_family,5.0,4.0,2.0,3751.0,2900.0,2.0,279900.0,100 - 134
condos,3.0,2.0,1.0,3751.0,1700.0,3.0,700000.0,0 - 33
single_family,3.0,2.0,2.0,8002.0,1851.0,1.0,269000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,3720.0,1.0,235000.0,67 - 100
single_family,7.0,8.0,3.0,4650.0,6965.0,2.0,4400000.0,0 - 33
single_family,4.0,2.0,1.0,3772.0,1542.0,2.0,350000.0,67 - 100
single_family,4.0,4.0,2.0,3751.0,2553.0,2.0,414900.0,33 - 67
condos,4.0,3.0,2.0,3751.0,2600.0,3.0,325000.0,67 - 100
single_family,3.0,3.0,2.0,3125.0,2461.0,2.0,260000.0,100 - 134
single_family,1.0,1.0,2.0,3350.0,600.0,1.0,19900.0,67 - 100
single_family,3.0,4.0,1.0,3751.0,2500.0,2.0,599900.0,134 - 168
multi_family,10.0,4.0,2.0,3000.0,4000.0,2.0,285000.0,67 - 100
townhomes,3.0,2.0,2.0,3750.0,1465.0,2.0,285000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1150.0,27.0,250000.0,33 - 67
single_family,4.0,2.0,2.0,3751.0,1250.0,2.0,29750.0,100 - 134
single_family,3.0,3.0,2.0,9750.0,3076.0,2.0,349000.0,100 - 134
single_family,3.0,3.0,2.0,4625.0,1361.0,1.0,350000.0,33 - 67
single_family,3.0,3.0,1.0,3750.0,1024.0,2.0,249900.0,67 - 100
condos,1.0,1.0,1.0,3751.0,1550.0,21.0,180000.0,67 - 100
multi_family,6.0,3.0,2.0,3125.0,1550.0,2.0,465000.0,100 - 134
condos,2.0,1.0,2.0,3751.0,750.0,4.0,330000.0,67 - 100
single_family,3.0,2.0,2.0,3920.0,1300.0,1.0,239900.0,100 - 134
single_family,3.0,2.0,2.0,4200.0,1562.0,2.0,470000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1750.0,5.0,549000.0,100 - 134
single_family,4.0,3.0,2.0,3751.0,954.0,2.0,80000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,1080.0,2.0,229900.0,33 - 67
multi_family,4.0,2.0,2.0,3125.0,1550.0,2.0,35000.0,134 - 168
single_family,6.0,6.0,3.0,3500.0,5977.0,3.0,3200000.0,0 - 33
single_family,3.0,2.0,2.0,3123.0,1040.0,1.0,155000.0,33 - 67
single_family,5.0,2.0,2.0,6250.0,1512.0,2.0,337000.0,33 - 67
single_family,3.0,3.0,2.0,1944.0,1110.0,2.0,459900.0,67 - 100
single_family,4.0,3.0,2.0,6970.0,1911.0,2.0,435000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,950.0,3.0,235000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,878.0,3.0,47500.0,33 - 67
condos,1.0,1.0,2.0,3751.0,800.0,8.0,153000.0,33 - 67
condos,1.0,1.0,75.0,3751.0,713.0,7.0,245000.0,100 - 134
single_family,3.0,2.0,2.0,10454.0,1622.0,2.0,450000.0,100 - 134
townhomes,3.0,3.0,1.0,3751.0,1800.0,2.0,64900.0,67 - 100
single_family,3.0,2.0,2.0,3705.0,1046.0,1.0,150000.0,67 - 100
multi_family,5.0,2.0,2.0,3125.0,1550.0,2.0,59900.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1760.0,3.0,679000.0,0 - 33
single_family,4.0,2.0,2.0,1472.0,1246.0,2.0,195000.0,100 - 134
townhomes,2.0,2.0,2.0,3751.0,1727.0,3.0,325000.0,0 - 33
single_family,3.0,2.0,2.0,4375.0,1182.0,2.0,280000.0,67 - 100
condos,1.0,1.0,1.0,3751.0,770.0,19.0,209000.0,33 - 67
multi_family,6.0,2.0,2.0,3900.0,1550.0,2.0,60000.0,134 - 168
multi_family,5.0,3.0,2.0,3750.0,1550.0,2.0,320000.0,100 - 134
single_family,4.0,3.0,2.0,3964.0,3025.0,2.0,525000.0,67 - 100
single_family,3.0,2.0,2.0,3149.0,1120.0,1.0,235000.0,33 - 67
single_family,3.0,3.0,2.0,2928.0,2200.0,2.0,498000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,319000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1550.0,46.0,364900.0,0 - 33
condos,4.0,3.0,2.0,3751.0,2500.0,26.0,699000.0,33 - 67
single_family,4.0,4.0,2.0,7719.0,3760.0,2.0,899900.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1550.0,100.0,439900.0,33 - 67
single_family,5.0,3.0,2.0,4125.0,4300.0,2.0,599999.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1300.0,4.0,415000.0,0 - 33
single_family,3.0,2.0,1.0,10803.0,892.0,1.0,239900.0,67 - 100
single_family,3.0,2.0,1.0,3703.0,1550.0,2.0,190000.0,67 - 100
condos,3.0,1.0,2.0,3751.0,1400.0,3.0,125000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,60.0,260000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1550.0,7.0,379900.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1221.0,56.0,425000.0,0 - 33
single_family,3.0,2.0,2.0,8550.0,1550.0,1.0,230000.0,100 - 134
single_family,3.0,1.0,2.0,3125.0,1550.0,1.0,38900.0,67 - 100
single_family,3.0,1.0,2.0,3750.0,1550.0,2.0,324900.0,100 - 134
condos,3.0,2.0,2.0,3751.0,2000.0,3.0,325000.0,67 - 100
multi_family,6.0,2.0,3.0,3485.0,1550.0,2.0,199999.0,100 - 134
single_family,3.0,4.0,2.0,3598.0,1800.0,2.0,549900.0,0 - 33
condos,4.0,3.0,2.0,3751.0,2350.0,4.0,1149999.0,67 - 100
single_family,3.0,3.0,1.0,3920.0,1546.0,2.0,315000.0,67 - 100
single_family,4.0,2.0,2.0,3125.0,1492.0,2.0,649900.0,100 - 134
multi_family,7.0,5.0,2.0,4792.0,3400.0,2.0,719900.0,33 - 67
condos,2.0,1.0,2.0,3751.0,1150.0,16.0,304500.0,67 - 100
townhomes,2.0,1.0,2.0,2670.0,940.0,2.0,350000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1400.0,37.0,499900.0,0 - 33
single_family,4.0,2.0,2.0,4000.0,1896.0,2.0,55900.0,100 - 134
multi_family,4.0,2.0,2.0,3125.0,1550.0,2.0,199900.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,1700.0,2.0,549000.0,67 - 100
single_family,4.0,2.0,2.0,3750.0,2397.0,2.0,339900.0,67 - 100
single_family,2.0,2.0,2.0,4721.0,1656.0,2.0,224873.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,2358.0,2.0,325000.0,67 - 100
multi_family,6.0,4.0,2.0,3625.0,1550.0,2.0,725000.0,100 - 134
multi_family,5.0,2.0,2.0,2614.0,1550.0,2.0,475000.0,67 - 100
single_family,3.0,1.0,2.0,3751.0,1242.0,1.0,167500.0,67 - 100
single_family,4.0,2.0,2.0,3750.0,1428.0,2.0,149900.0,134 - 168
condos,1.0,1.0,1.0,3751.0,1550.0,4.0,319900.0,0 - 33
condos,3.0,3.0,1.0,3751.0,1600.0,61.0,650000.0,0 - 33
single_family,5.0,7.0,1.0,10781.0,10250.0,3.0,6500000.0,134 - 168
multi_family,5.0,6.0,2.0,3125.0,1616.0,2.0,730000.0,67 - 100
multi_family,6.0,2.0,2.0,3751.0,2349.0,2.0,375000.0,134 - 168
condos,2.0,2.0,2.0,3751.0,1600.0,12.0,135000.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1650.0,12.0,249000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1550.0,3.0,245000.0,100 - 134
condos,2.0,1.0,2.0,3751.0,1000.0,30.0,279000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1157.0,19.0,279900.0,33 - 67
condos,1.0,1.0,2.0,3751.0,1550.0,4.0,325000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,3.0,435000.0,0 - 33
multi_family,4.0,2.0,2.0,3920.0,1550.0,2.0,94000.0,100 - 134
single_family,3.0,2.0,2.0,5053.0,1763.0,2.0,598000.0,67 - 100
single_family,3.0,3.0,2.0,3750.0,1248.0,1.0,489000.0,33 - 67
condos,3.0,2.0,2.0,3751.0,1900.0,5.0,675000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1550.0,4.0,670000.0,0 - 33
condos,3.0,4.0,1.0,3751.0,2500.0,55.0,899000.0,33 - 67
single_family,3.0,3.0,2.0,3703.0,1535.0,2.0,385000.0,67 - 100
single_family,4.0,2.0,1.0,14643.0,1417.0,2.0,329000.0,67 - 100
single_family,6.0,5.0,2.0,8040.0,3519.0,3.0,1350000.0,134 - 168
single_family,4.0,4.0,2.0,3750.0,3200.0,2.0,570000.0,67 - 100
single_family,3.0,3.0,2.0,3075.0,2156.0,2.0,995000.0,134 - 168
single_family,5.0,2.0,2.0,3136.0,1738.0,3.0,215000.0,134 - 168
condos,2.0,2.0,2.0,3751.0,1500.0,39.0,320000.0,67 - 100
condos,3.0,3.0,2.0,3751.0,2100.0,5.0,800000.0,0 - 33
single_family,3.0,2.0,2.0,3576.0,1535.0,2.0,42000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1425.0,20.0,299000.0,0 - 33
single_family,5.0,4.0,2.0,6691.0,3495.0,2.0,875000.0,67 - 100
single_family,2.0,1.0,1.0,5625.0,1000.0,1.0,375000.0,67 - 100
single_family,4.0,4.0,2.0,5900.0,3246.0,3.0,849000.0,67 - 100
single_family,3.0,1.0,2.0,3751.0,1080.0,1.0,264900.0,33 - 67
single_family,4.0,3.0,2.0,7200.0,2500.0,2.0,199999.0,100 - 134
single_family,4.0,3.0,2.0,5097.0,1550.0,2.0,450000.0,67 - 100
condos,1.0,1.0,1.0,3751.0,1550.0,25.0,159000.0,33 - 67
single_family,3.0,3.0,2.0,4064.0,1450.0,2.0,245000.0,67 - 100
townhomes,3.0,3.0,2.0,2664.0,2778.0,2.0,774500.0,67 - 100
multi_family,5.0,4.0,3.0,5000.0,1550.0,2.0,298000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,4.0,290000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,3.0,325000.0,100 - 134
townhomes,2.0,2.0,2.0,1984.0,1088.0,2.0,225000.0,134 - 168
single_family,2.0,2.0,2.0,4500.0,1550.0,2.0,379875.0,100 - 134
single_family,2.0,1.0,1.0,4000.0,880.0,2.0,79400.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1100.0,9.0,450000.0,0 - 33
single_family,3.0,1.0,2.0,5793.0,998.0,1.0,269900.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1200.0,17.0,299900.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1011.0,3.0,199000.0,33 - 67
single_family,3.0,1.0,1.0,4400.0,1433.0,2.0,429900.0,67 - 100
single_family,2.0,1.0,2.0,3751.0,1100.0,2.0,120000.0,67 - 100
single_family,2.0,2.0,2.0,3125.0,1100.0,2.0,149900.0,33 - 67
townhomes,3.0,4.0,2.0,3751.0,2000.0,2.0,599000.0,0 - 33
townhomes,3.0,3.0,2.0,3751.0,1550.0,4.0,850000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1400.0,3.0,440000.0,100 - 134
single_family,4.0,3.0,2.0,2196.0,1800.0,2.0,299000.0,67 - 100
condos,3.0,3.0,2.0,3751.0,1710.0,3.0,199900.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1700.0,45.0,415000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1100.0,3.0,425000.0,0 - 33
condos,2.0,2.0,1.0,40000.0,1278.0,5.0,300000.0,0 - 33
multi_family,4.0,2.0,2.0,3048.0,1550.0,2.0,375000.0,100 - 134
single_family,2.0,2.0,2.0,7161.0,2400.0,1.0,599000.0,67 - 100
single_family,3.0,2.0,2.0,4840.0,1237.0,2.0,345000.0,33 - 67
condos,1.0,1.0,2.0,3751.0,1000.0,3.0,279000.0,100 - 134
multi_family,7.0,6.0,2.0,4880.0,1850.0,2.0,819000.0,33 - 67
single_family,2.0,2.0,2.0,3781.0,1079.0,1.0,362500.0,67 - 100
single_family,3.0,2.0,2.0,3117.0,1020.0,1.0,195000.0,33 - 67
single_family,3.0,3.0,2.0,3750.0,3000.0,2.0,534999.0,0 - 33
multi_family,5.0,2.0,2.0,3125.0,1550.0,2.0,550000.0,67 - 100
single_family,5.0,7.0,2.0,2845.0,6500.0,3.0,3699000.0,134 - 168
condos,1.0,1.0,2.0,3751.0,800.0,2.0,160000.0,100 - 134
single_family,5.0,4.0,1.0,1368.0,1550.0,3.0,2295000.0,67 - 100
multi_family,4.0,2.0,2.0,3125.0,1550.0,2.0,585000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1300.0,10.0,499900.0,67 - 100
single_family,5.0,2.0,2.0,10000.0,1550.0,3.0,375000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1550.0,19.0,209900.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1550.0,4.0,225000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,1.0,339000.0,0 - 33
single_family,4.0,5.0,1.0,1455.0,4700.0,3.0,1650000.0,100 - 134
multi_family,4.0,2.0,1.0,3751.0,1550.0,2.0,124900.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,6.0,295000.0,100 - 134
single_family,2.0,2.0,2.0,3720.0,1900.0,1.0,329900.0,67 - 100
condos,1.0,1.0,1.0,3751.0,750.0,1.0,113500.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1200.0,5.0,599000.0,0 - 33
multi_family,7.0,2.0,2.0,3125.0,1550.0,2.0,169900.0,100 - 134
single_family,3.0,6.0,1.0,1200.0,5162.0,2.0,3800000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1300.0,60.0,434900.0,0 - 33
condos,1.0,1.0,1.0,3751.0,933.0,31.0,385000.0,0 - 33
condos,3.0,3.0,2.0,3751.0,1600.0,3.0,599900.0,0 - 33
single_family,4.0,4.0,2.0,4687.0,1550.0,1.0,259000.0,67 - 100
single_family,5.0,7.0,3.0,3750.0,6100.0,2.0,3000000.0,100 - 134
